,Date,Time,Aspect 0 of Phase I  State,Aspect 1 of Phase I  State,Aspect 2 of Phase I  State,Result,Phase
632,03-Jun-17,10:10:34,1,0,0,0,I
633,03-Jun-17,10:10:35,1,0,0,0,I
634,03-Jun-17,10:10:35,1,0,0,0,I
635,03-Jun-17,10:10:35,1,0,0,0,I
636,03-Jun-17,10:10:35,1,0,0,0,I
637,03-Jun-17,10:10:36,1,0,0,0,I
638,03-Jun-17,10:10:36,1,0,0,0,I
639,03-Jun-17,10:10:36,1,0,0,0,I
640,03-Jun-17,10:10:36,1,0,0,0,I
641,03-Jun-17,10:10:36,1,0,0,0,I
642,03-Jun-17,10:10:36,1,0,0,0,I
643,03-Jun-17,10:10:36,1,0,0,0,I
644,03-Jun-17,10:10:37,1,0,0,0,I
645,03-Jun-17,10:10:37,1,0,0,0,I
646,03-Jun-17,10:10:37,1,0,0,0,I
647,03-Jun-17,10:10:37,1,0,0,0,I
648,03-Jun-17,10:10:38,1,0,0,0,I
649,03-Jun-17,10:10:38,1,0,0,0,I
650,03-Jun-17,10:10:38,1,0,0,0,I
651,03-Jun-17,10:10:38,1,0,0,0,I
652,03-Jun-17,10:10:38,1,0,0,0,I
653,03-Jun-17,10:10:39,1,0,0,0,I
654,03-Jun-17,10:10:39,1,0,0,0,I
655,03-Jun-17,10:10:39,1,0,0,0,I
656,03-Jun-17,10:10:39,1,0,0,0,I
657,03-Jun-17,10:10:39,1,0,0,0,I
658,03-Jun-17,10:10:39,1,0,0,0,I
659,03-Jun-17,10:10:40,1,0,0,0,I
660,03-Jun-17,10:10:40,1,0,0,0,I
661,03-Jun-17,10:10:40,1,0,0,0,I
662,03-Jun-17,10:10:40,1,0,0,0,I
663,03-Jun-17,10:10:40,1,0,0,0,I
664,03-Jun-17,10:10:41,1,0,0,0,I
665,03-Jun-17,10:10:41,1,0,0,0,I
666,03-Jun-17,10:10:41,1,0,0,0,I
667,03-Jun-17,10:10:41,1,0,0,0,I
668,03-Jun-17,10:10:42,1,0,0,0,I
669,03-Jun-17,10:10:42,1,0,0,0,I
670,03-Jun-17,10:10:42,1,0,0,0,I
671,03-Jun-17,10:10:42,1,0,0,0,I
672,03-Jun-17,10:10:43,1,0,0,0,I
673,03-Jun-17,10:10:43,1,0,0,0,I
674,03-Jun-17,10:10:43,1,0,0,0,I
675,03-Jun-17,10:10:43,1,0,0,0,I
676,03-Jun-17,10:10:43,1,0,0,0,I
677,03-Jun-17,10:10:43,1,0,0,0,I
678,03-Jun-17,10:10:43,1,0,0,0,I
679,03-Jun-17,10:10:44,1,0,0,0,I
680,03-Jun-17,10:10:44,1,0,0,0,I
681,03-Jun-17,10:10:44,1,0,0,0,I
682,03-Jun-17,10:10:44,1,0,0,0,I
683,03-Jun-17,10:10:45,1,0,0,0,I
684,03-Jun-17,10:10:45,1,0,0,0,I
685,03-Jun-17,10:10:45,1,0,0,0,I
686,03-Jun-17,10:10:45,1,0,0,0,I
687,03-Jun-17,10:10:45,1,0,0,0,I
688,03-Jun-17,10:10:46,1,0,0,0,I
689,03-Jun-17,10:10:46,1,0,0,0,I
690,03-Jun-17,10:10:46,1,0,0,0,I
691,03-Jun-17,10:10:46,1,0,0,0,I
692,03-Jun-17,10:10:46,1,0,0,0,I
693,03-Jun-17,10:10:47,1,0,0,0,I
694,03-Jun-17,10:10:47,1,0,0,0,I
695,03-Jun-17,10:10:47,1,0,0,0,I
696,03-Jun-17,10:10:47,1,0,0,0,I
697,03-Jun-17,10:10:48,1,0,0,0,I
698,03-Jun-17,10:10:48,1,0,0,0,I
699,03-Jun-17,10:10:48,1,0,0,0,I
700,03-Jun-17,10:10:48,1,0,0,0,I
701,03-Jun-17,10:10:48,1,0,0,0,I
702,03-Jun-17,10:10:48,1,0,0,0,I
703,03-Jun-17,10:10:48,1,0,0,0,I
704,03-Jun-17,10:10:49,1,0,0,0,I
705,03-Jun-17,10:10:49,1,0,0,0,I
706,03-Jun-17,10:10:49,1,0,0,0,I
707,03-Jun-17,10:10:49,1,0,0,0,I
708,03-Jun-17,10:10:50,1,0,0,0,I
709,03-Jun-17,10:10:50,1,0,0,0,I
710,03-Jun-17,10:10:50,1,0,0,0,I
711,03-Jun-17,10:10:50,1,0,0,0,I
712,03-Jun-17,10:10:50,1,0,0,0,I
713,03-Jun-17,10:10:51,1,0,0,0,I
714,03-Jun-17,10:10:51,1,0,0,0,I
715,03-Jun-17,10:10:51,1,0,0,0,I
716,03-Jun-17,10:10:51,1,0,0,0,I
717,03-Jun-17,10:10:52,1,0,0,0,I
718,03-Jun-17,10:10:52,1,0,0,0,I
719,03-Jun-17,10:10:52,1,0,0,0,I
720,03-Jun-17,10:10:52,1,0,0,0,I
721,03-Jun-17,10:10:52,1,0,0,0,I
722,03-Jun-17,10:10:52,1,0,0,0,I
723,03-Jun-17,10:10:52,1,0,0,0,I
724,03-Jun-17,10:10:53,1,0,0,0,I
725,03-Jun-17,10:10:53,1,0,0,0,I
726,03-Jun-17,10:10:53,1,0,0,0,I
727,03-Jun-17,10:10:53,1,0,0,0,I
728,03-Jun-17,10:10:54,1,0,0,0,I
729,03-Jun-17,10:10:54,1,0,0,0,I
730,03-Jun-17,10:10:54,1,0,0,0,I
731,03-Jun-17,10:10:54,1,0,0,0,I
732,03-Jun-17,10:10:54,1,0,0,0,I
733,03-Jun-17,10:10:55,1,0,0,0,I
734,03-Jun-17,10:10:55,1,0,0,0,I
735,03-Jun-17,10:10:55,1,0,0,0,I
736,03-Jun-17,10:10:55,1,0,0,0,I
737,03-Jun-17,10:10:56,1,0,0,0,I
738,03-Jun-17,10:10:56,1,0,0,0,I
739,03-Jun-17,10:10:56,1,0,0,0,I
740,03-Jun-17,10:10:56,1,0,0,0,I
741,03-Jun-17,10:10:56,1,0,0,0,I
742,03-Jun-17,10:10:57,1,0,0,0,I
743,03-Jun-17,10:10:57,1,0,0,0,I
744,03-Jun-17,10:10:57,1,0,0,0,I
745,03-Jun-17,10:10:57,1,0,0,0,I
746,03-Jun-17,10:10:57,1,0,0,0,I
747,03-Jun-17,10:10:57,1,0,0,0,I
748,03-Jun-17,10:10:57,1,0,0,0,I
749,03-Jun-17,10:10:58,1,0,0,0,I
750,03-Jun-17,10:10:58,1,0,0,0,I
751,03-Jun-17,10:10:58,1,0,0,0,I
752,03-Jun-17,10:10:58,1,0,0,0,I
753,03-Jun-17,10:10:59,1,0,0,0,I
754,03-Jun-17,10:10:59,1,0,0,0,I
755,03-Jun-17,10:10:59,1,0,0,0,I
756,03-Jun-17,10:10:59,1,0,0,0,I
757,03-Jun-17,10:11:00,1,0,0,0,I
758,03-Jun-17,10:11:00,1,0,0,0,I
759,03-Jun-17,10:11:00,1,0,0,0,I
760,03-Jun-17,10:11:00,1,0,0,0,I
761,03-Jun-17,10:11:00,1,0,0,0,I
762,03-Jun-17,10:11:00,1,0,0,0,I
763,03-Jun-17,10:11:00,1,0,0,0,I
764,03-Jun-17,10:11:01,1,0,0,0,I
765,03-Jun-17,10:11:01,1,0,0,0,I
766,03-Jun-17,10:11:01,1,0,0,0,I
767,03-Jun-17,10:11:01,1,0,0,0,I
768,03-Jun-17,10:11:02,1,0,0,0,I
769,03-Jun-17,10:11:02,1,0,0,0,I
770,03-Jun-17,10:11:02,1,0,0,0,I
771,03-Jun-17,10:11:02,1,0,0,0,I
772,03-Jun-17,10:11:03,1,0,0,0,I
773,03-Jun-17,10:11:03,1,0,0,0,I
774,03-Jun-17,10:11:03,1,0,0,0,I
775,03-Jun-17,10:11:03,1,0,0,0,I
776,03-Jun-17,10:11:03,1,0,0,0,I
777,03-Jun-17,10:11:03,1,0,0,0,I
778,03-Jun-17,10:11:03,1,0,0,0,I
779,03-Jun-17,10:11:04,1,0,0,0,I
780,03-Jun-17,10:11:04,1,0,0,0,I
781,03-Jun-17,10:11:04,1,0,0,0,I
782,03-Jun-17,10:11:04,1,0,0,0,I
783,03-Jun-17,10:11:05,1,0,0,0,I
784,03-Jun-17,10:11:05,1,0,0,0,I
785,03-Jun-17,10:11:05,1,0,0,0,I
786,03-Jun-17,10:11:05,1,0,0,0,I
787,03-Jun-17,10:11:05,1,0,0,0,I
788,03-Jun-17,10:11:06,1,0,0,0,I
789,03-Jun-17,10:11:06,1,0,0,0,I
790,03-Jun-17,10:11:06,1,0,0,0,I
791,03-Jun-17,10:11:06,1,0,0,0,I
792,03-Jun-17,10:11:06,1,0,0,0,I
793,03-Jun-17,10:11:06,1,0,0,0,I
794,03-Jun-17,10:11:07,1,0,0,0,I
795,03-Jun-17,10:11:07,1,0,0,0,I
796,03-Jun-17,10:11:07,1,0,0,0,I
797,03-Jun-17,10:11:07,1,0,0,0,I
798,03-Jun-17,10:11:07,1,0,0,0,I
799,03-Jun-17,10:11:08,1,0,0,0,I
800,03-Jun-17,10:11:08,1,0,0,0,I
801,03-Jun-17,10:11:08,1,0,0,0,I
802,03-Jun-17,10:11:08,1,0,0,0,I
803,03-Jun-17,10:11:09,1,0,0,0,I
804,03-Jun-17,10:11:09,1,0,0,0,I
805,03-Jun-17,10:11:09,1,0,0,0,I
806,03-Jun-17,10:11:09,1,0,0,0,I
807,03-Jun-17,10:11:09,1,0,0,0,I
808,03-Jun-17,10:11:10,1,0,0,0,I
809,03-Jun-17,10:11:10,1,0,0,0,I
810,03-Jun-17,10:11:10,1,0,0,0,I
811,03-Jun-17,10:11:10,1,0,0,0,I
812,03-Jun-17,10:11:11,1,0,0,0,I
813,03-Jun-17,10:11:11,1,0,0,0,I
814,03-Jun-17,10:11:11,1,0,0,0,I
815,03-Jun-17,10:11:11,1,0,0,0,I
816,03-Jun-17,10:11:11,1,0,0,0,I
817,03-Jun-17,10:11:11,1,0,0,0,I
818,03-Jun-17,10:11:12,1,0,0,0,I
819,03-Jun-17,10:11:12,1,0,0,0,I
820,03-Jun-17,10:11:12,1,0,0,0,I
821,03-Jun-17,10:11:12,1,0,0,0,I
822,03-Jun-17,10:11:12,1,0,0,0,I
823,03-Jun-17,10:11:13,1,0,0,0,I
824,03-Jun-17,10:11:13,1,0,0,0,I
825,03-Jun-17,10:11:13,1,0,0,0,I
826,03-Jun-17,10:11:13,1,0,0,0,I
827,03-Jun-17,10:11:13,1,0,0,0,I
828,03-Jun-17,10:11:14,1,0,0,0,I
829,03-Jun-17,10:11:14,1,0,0,0,I
830,03-Jun-17,10:11:14,1,0,0,0,I
831,03-Jun-17,10:11:14,1,0,0,0,I
832,03-Jun-17,10:11:15,1,0,0,0,I
833,03-Jun-17,10:11:15,1,0,0,0,I
834,03-Jun-17,10:11:15,1,0,0,0,I
835,03-Jun-17,10:11:15,1,0,0,0,I
836,03-Jun-17,10:11:15,1,0,0,0,I
837,03-Jun-17,10:11:15,1,0,0,0,I
838,03-Jun-17,10:11:15,1,0,0,0,I
839,03-Jun-17,10:11:16,1,0,0,0,I
840,03-Jun-17,10:11:16,1,0,0,0,I
841,03-Jun-17,10:11:16,1,0,0,0,I
842,03-Jun-17,10:11:16,1,0,0,0,I
843,03-Jun-17,10:11:17,1,0,0,0,I
844,03-Jun-17,10:11:17,1,0,0,0,I
845,03-Jun-17,10:11:17,1,0,0,0,I
846,03-Jun-17,10:11:17,1,0,0,0,I
847,03-Jun-17,10:11:17,1,0,0,0,I
848,03-Jun-17,10:11:18,1,0,0,0,I
849,03-Jun-17,10:11:18,1,0,0,0,I
850,03-Jun-17,10:11:18,1,0,0,0,I
851,03-Jun-17,10:11:18,1,0,0,0,I
852,03-Jun-17,10:11:19,1,0,0,0,I
853,03-Jun-17,10:11:19,1,0,0,0,I
854,03-Jun-17,10:11:19,1,0,0,0,I
855,03-Jun-17,10:11:19,1,0,0,0,I
856,03-Jun-17,10:11:19,1,0,0,0,I
857,03-Jun-17,10:11:19,1,0,0,0,I
858,03-Jun-17,10:11:20,1,0,0,0,I
859,03-Jun-17,10:11:20,1,0,0,0,I
860,03-Jun-17,10:11:20,1,0,0,0,I
861,03-Jun-17,10:11:20,1,0,0,0,I
862,03-Jun-17,10:11:20,1,0,0,0,I
863,03-Jun-17,10:11:21,1,0,0,0,I
864,03-Jun-17,10:11:21,1,0,0,0,I
865,03-Jun-17,10:11:21,1,0,0,0,I
866,03-Jun-17,10:11:21,1,0,0,0,I
867,03-Jun-17,10:11:22,1,0,0,0,I
868,03-Jun-17,10:11:22,1,0,0,0,I
869,03-Jun-17,10:11:22,1,0,0,0,I
870,03-Jun-17,10:11:22,1,0,0,0,I
871,03-Jun-17,10:11:22,1,0,0,0,I
872,03-Jun-17,10:11:23,1,0,0,0,I
873,03-Jun-17,10:11:23,1,0,0,0,I
874,03-Jun-17,10:11:23,1,0,0,0,I
875,03-Jun-17,10:11:23,1,0,0,0,I
876,03-Jun-17,10:11:23,1,0,0,0,I
877,03-Jun-17,10:11:23,1,0,0,0,I
878,03-Jun-17,10:11:23,1,0,0,0,I
879,03-Jun-17,10:11:24,1,0,0,0,I
880,03-Jun-17,10:11:24,1,0,0,0,I
881,03-Jun-17,10:11:24,1,0,0,0,I
882,03-Jun-17,10:11:24,1,0,0,0,I
883,03-Jun-17,10:11:25,1,0,0,0,I
884,03-Jun-17,10:11:25,1,0,0,0,I
885,03-Jun-17,10:11:25,1,0,0,0,I
886,03-Jun-17,10:11:25,1,0,0,0,I
887,03-Jun-17,10:11:26,1,0,0,0,I
888,03-Jun-17,10:11:26,1,0,0,0,I
889,03-Jun-17,10:11:26,1,0,0,0,I
890,03-Jun-17,10:11:26,1,0,0,0,I
891,03-Jun-17,10:11:26,1,0,0,0,I
892,03-Jun-17,10:11:27,1,0,0,0,I
893,03-Jun-17,10:11:27,1,0,0,0,I
894,03-Jun-17,10:11:27,1,0,0,0,I
895,03-Jun-17,10:11:27,1,0,0,0,I
896,03-Jun-17,10:11:27,1,0,0,0,I
897,03-Jun-17,10:11:27,1,0,0,0,I
898,03-Jun-17,10:11:27,1,0,0,0,I
899,03-Jun-17,10:11:28,1,0,0,0,I
900,03-Jun-17,10:11:28,1,0,0,0,I
901,03-Jun-17,10:11:28,1,0,0,0,I
902,03-Jun-17,10:11:28,1,0,0,0,I
903,03-Jun-17,10:11:29,1,0,0,0,I
904,03-Jun-17,10:11:29,1,0,0,0,I
905,03-Jun-17,10:11:29,1,0,0,0,I
906,03-Jun-17,10:11:29,1,0,0,0,I
907,03-Jun-17,10:11:30,1,0,0,0,I
908,03-Jun-17,10:11:30,1,0,0,0,I
909,03-Jun-17,10:11:30,1,0,0,0,I
910,03-Jun-17,10:11:30,1,0,0,0,I
911,03-Jun-17,10:11:30,1,0,0,0,I
912,03-Jun-17,10:11:30,1,0,0,0,I
913,03-Jun-17,10:11:31,1,0,0,0,I
914,03-Jun-17,10:11:31,1,0,0,0,I
915,03-Jun-17,10:11:31,1,0,0,0,I
916,03-Jun-17,10:11:31,1,0,0,0,I
917,03-Jun-17,10:11:31,1,0,0,0,I
918,03-Jun-17,10:11:32,1,0,0,0,I
919,03-Jun-17,10:11:32,1,0,0,0,I
920,03-Jun-17,10:11:32,1,0,0,0,I
921,03-Jun-17,10:11:32,1,0,0,0,I
922,03-Jun-17,10:11:32,1,0,0,0,I
923,03-Jun-17,10:11:33,1,0,0,0,I
924,03-Jun-17,10:11:33,1,0,0,0,I
925,03-Jun-17,10:11:33,1,0,0,0,I
926,03-Jun-17,10:11:33,1,0,0,0,I
927,03-Jun-17,10:11:34,1,0,0,0,I
928,03-Jun-17,10:11:34,1,0,0,0,I
929,03-Jun-17,10:11:34,1,0,0,0,I
930,03-Jun-17,10:11:34,1,0,0,0,I
931,03-Jun-17,10:11:34,1,0,0,0,I
932,03-Jun-17,10:11:34,1,0,0,0,I
933,03-Jun-17,10:11:34,1,0,0,0,I
934,03-Jun-17,10:11:35,1,0,0,0,I
935,03-Jun-17,10:11:35,1,0,0,0,I
936,03-Jun-17,10:11:35,1,0,0,0,I
937,03-Jun-17,10:11:35,1,0,0,0,I
938,03-Jun-17,10:11:36,1,0,0,0,I
939,03-Jun-17,10:11:36,1,0,0,0,I
940,03-Jun-17,10:11:36,1,0,0,0,I
941,03-Jun-17,10:11:36,1,0,0,0,I
942,03-Jun-17,10:11:37,1,0,0,0,I
943,03-Jun-17,10:11:37,1,0,0,0,I
944,03-Jun-17,10:11:37,1,0,0,0,I
945,03-Jun-17,10:11:37,1,0,0,0,I
946,03-Jun-17,10:11:37,1,0,0,0,I
947,03-Jun-17,10:11:38,1,0,0,0,I
948,03-Jun-17,10:11:38,1,0,0,0,I
949,03-Jun-17,10:11:38,1,0,0,0,I
950,03-Jun-17,10:11:38,1,0,0,0,I
951,03-Jun-17,10:11:38,1,0,0,0,I
952,03-Jun-17,10:11:38,1,0,0,0,I
953,03-Jun-17,10:11:39,1,0,0,0,I
954,03-Jun-17,10:11:39,1,0,0,0,I
955,03-Jun-17,10:11:39,1,0,0,0,I
956,03-Jun-17,10:11:39,1,0,0,0,I
957,03-Jun-17,10:11:39,1,0,0,0,I
958,03-Jun-17,10:11:40,1,0,0,0,I
959,03-Jun-17,10:11:40,1,0,0,0,I
960,03-Jun-17,10:11:40,1,0,0,0,I
961,03-Jun-17,10:11:40,1,0,0,0,I
962,03-Jun-17,10:11:41,1,0,0,0,I
963,03-Jun-17,10:11:41,1,0,0,0,I
964,03-Jun-17,10:11:41,1,0,0,0,I
965,03-Jun-17,10:11:41,1,0,0,0,I
966,03-Jun-17,10:11:41,1,0,0,0,I
967,03-Jun-17,10:11:41,1,0,0,0,I
968,03-Jun-17,10:11:42,1,0,0,0,I
969,03-Jun-17,10:11:42,1,0,0,0,I
970,03-Jun-17,10:11:42,1,0,0,0,I
971,03-Jun-17,10:11:42,1,0,0,0,I
972,03-Jun-17,10:11:43,1,0,0,0,I
973,03-Jun-17,10:11:43,1,0,0,0,I
974,03-Jun-17,10:11:43,1,0,0,0,I
975,03-Jun-17,10:11:43,1,0,0,0,I
976,03-Jun-17,10:11:43,1,0,0,0,I
977,03-Jun-17,10:11:44,1,0,0,0,I
978,03-Jun-17,10:11:44,1,0,0,0,I
979,03-Jun-17,10:11:44,1,0,0,0,I
