,Date,Time,Aspect 0 of Phase A  State,Aspect 1 of Phase A  State,Aspect 2 of Phase A  State,Result,Phase
379,24-Jun-17,16:50:49,1,0,0,Red,A
380,24-Jun-17,16:50:49,1,0,0,Red,A
381,24-Jun-17,16:50:49,1,0,0,Red,A
382,24-Jun-17,16:50:49,1,0,0,Red,A
383,24-Jun-17,16:50:50,1,0,0,Red,A
384,24-Jun-17,16:50:50,1,0,0,Red,A
385,24-Jun-17,16:50:50,1,0,0,Red,A
386,24-Jun-17,16:50:50,1,0,0,Red,A
387,24-Jun-17,16:50:50,1,0,0,Red,A
388,24-Jun-17,16:50:51,1,0,0,Red,A
389,24-Jun-17,16:50:51,1,0,0,Red,A
390,24-Jun-17,16:50:51,1,0,0,Red,A
391,24-Jun-17,16:50:51,1,0,0,Red,A
392,24-Jun-17,16:50:51,1,0,0,Red,A
393,24-Jun-17,16:50:51,1,0,0,Red,A
394,24-Jun-17,16:50:52,1,0,0,Red,A
395,24-Jun-17,16:50:52,1,0,0,Red,A
396,24-Jun-17,16:50:52,1,0,0,Red,A
397,24-Jun-17,16:50:52,1,0,0,Red,A
398,24-Jun-17,16:50:52,1,0,0,Red,A
399,24-Jun-17,16:50:53,1,0,0,Red,A
400,24-Jun-17,16:50:53,1,0,0,Red,A
401,24-Jun-17,16:50:53,1,0,0,Red,A
402,24-Jun-17,16:50:53,1,0,0,Red,A
403,24-Jun-17,16:50:54,1,0,0,Red,A
404,24-Jun-17,16:50:54,1,0,0,Red,A
405,24-Jun-17,16:50:54,1,0,0,Red,A
406,24-Jun-17,16:50:54,1,0,0,Red,A
407,24-Jun-17,16:50:54,1,0,0,Red,A
408,24-Jun-17,16:50:55,1,0,0,Red,A
409,24-Jun-17,16:50:55,1,0,0,Red,A
410,24-Jun-17,16:50:55,1,0,0,Red,A
411,24-Jun-17,16:50:55,1,0,0,Red,A
412,24-Jun-17,16:50:55,1,0,0,Red,A
413,24-Jun-17,16:50:55,1,0,0,Red,A
414,24-Jun-17,16:50:56,1,0,0,Red,A
415,24-Jun-17,16:50:56,1,0,0,Red,A
416,24-Jun-17,16:50:56,1,0,0,Red,A
417,24-Jun-17,16:50:56,1,0,0,Red,A
418,24-Jun-17,16:50:56,1,0,0,Red,A
419,24-Jun-17,16:50:57,1,0,0,Red,A
420,24-Jun-17,16:50:57,1,0,0,Red,A
421,24-Jun-17,16:50:57,1,0,0,Red,A
422,24-Jun-17,16:50:57,1,0,0,Red,A
423,24-Jun-17,16:50:58,1,0,0,Red,A
424,24-Jun-17,16:50:58,1,0,0,Red,A
425,24-Jun-17,16:50:58,1,0,0,Red,A
426,24-Jun-17,16:50:58,1,0,0,Red,A
427,24-Jun-17,16:50:59,1,0,0,Red,A
428,24-Jun-17,16:50:59,1,0,0,Red,A
429,24-Jun-17,16:50:59,1,0,0,Red,A
430,24-Jun-17,16:50:59,1,0,0,Red,A
431,24-Jun-17,16:50:59,1,0,0,Red,A
432,24-Jun-17,16:50:59,1,0,0,Red,A
433,24-Jun-17,16:50:59,1,0,0,Red,A
434,24-Jun-17,16:51:00,1,0,0,Red,A
435,24-Jun-17,16:51:00,1,0,0,Red,A
436,24-Jun-17,16:51:00,1,0,0,Red,A
437,24-Jun-17,16:51:01,1,0,0,Red,A
438,24-Jun-17,16:51:01,1,0,0,Red,A
439,24-Jun-17,16:51:01,1,0,0,Red,A
440,24-Jun-17,16:51:01,1,0,0,Red,A
441,24-Jun-17,16:51:01,1,0,0,Red,A
442,24-Jun-17,16:51:02,1,0,0,Red,A
443,24-Jun-17,16:51:02,1,0,0,Red,A
444,24-Jun-17,16:51:02,1,0,0,Red,A
445,24-Jun-17,16:51:02,1,0,0,Red,A
446,24-Jun-17,16:51:02,1,0,0,Red,A
447,24-Jun-17,16:51:02,1,0,0,Red,A
448,24-Jun-17,16:51:03,1,0,0,Red,A
449,24-Jun-17,16:51:03,1,0,0,Red,A
450,24-Jun-17,16:51:03,1,0,0,Red,A
451,24-Jun-17,16:51:03,1,0,0,Red,A
452,24-Jun-17,16:51:03,1,0,0,Red,A
453,24-Jun-17,16:51:04,1,0,0,Red,A
454,24-Jun-17,16:51:04,1,0,0,Red,A
455,24-Jun-17,16:51:04,1,0,0,Red,A
456,24-Jun-17,16:51:04,1,0,0,Red,A
457,24-Jun-17,16:51:05,1,0,0,Red,A
458,24-Jun-17,16:51:05,1,0,0,Red,A
459,24-Jun-17,16:51:05,1,0,0,Red,A
460,24-Jun-17,16:51:05,1,0,0,Red,A
461,24-Jun-17,16:51:05,1,0,0,Red,A
462,24-Jun-17,16:51:05,1,0,0,Red,A
463,24-Jun-17,16:51:06,1,0,0,Red,A
464,24-Jun-17,16:51:06,1,0,0,Red,A
465,24-Jun-17,16:51:06,1,0,0,Red,A
466,24-Jun-17,16:51:06,1,0,0,Red,A
467,24-Jun-17,16:51:06,1,0,0,Red,A
468,24-Jun-17,16:51:07,1,0,0,Red,A
469,24-Jun-17,16:51:07,1,0,0,Red,A
470,24-Jun-17,16:51:07,1,0,0,Red,A
471,24-Jun-17,16:51:07,1,0,0,Red,A
472,24-Jun-17,16:51:08,1,0,0,Red,A
473,24-Jun-17,16:51:08,1,0,0,Red,A
474,24-Jun-17,16:51:08,1,0,0,Red,A
475,24-Jun-17,16:51:08,1,0,0,Red,A
476,24-Jun-17,16:51:08,1,0,0,Red,A
477,24-Jun-17,16:51:09,1,0,0,Red,A
478,24-Jun-17,16:51:09,1,0,0,Red,A
479,24-Jun-17,16:51:09,1,0,0,Red,A
480,24-Jun-17,16:51:09,1,0,0,Red,A
481,24-Jun-17,16:51:09,1,0,0,Red,A
482,24-Jun-17,16:51:09,1,0,0,Red,A
483,24-Jun-17,16:51:10,1,0,0,Red,A
484,24-Jun-17,16:51:10,1,0,0,Red,A
485,24-Jun-17,16:51:10,1,0,0,Red,A
486,24-Jun-17,16:51:10,1,0,0,Red,A
487,24-Jun-17,16:51:10,1,0,0,Red,A
488,24-Jun-17,16:51:11,1,0,0,Red,A
489,24-Jun-17,16:51:11,1,0,0,Red,A
490,24-Jun-17,16:51:11,1,0,0,Red,A
491,24-Jun-17,16:51:11,1,0,0,Red,A
492,24-Jun-17,16:51:12,1,0,0,Red,A
493,24-Jun-17,16:51:12,1,0,0,Red,A
494,24-Jun-17,16:51:12,1,0,0,Red,A
495,24-Jun-17,16:51:12,1,0,0,Red,A
496,24-Jun-17,16:51:13,1,0,0,Red,A
497,24-Jun-17,16:51:13,1,0,0,Red,A
498,24-Jun-17,16:51:13,1,0,0,Red,A
499,24-Jun-17,16:51:13,1,0,0,Red,A
500,24-Jun-17,16:51:13,1,0,0,Red,A
501,24-Jun-17,16:51:13,1,0,0,Red,A
727,24-Jun-17,16:51:59,1,0,0,Red,A
728,24-Jun-17,16:51:59,1,0,0,Red,A
729,24-Jun-17,16:51:59,1,0,0,Red,A
730,24-Jun-17,16:51:59,1,0,0,Red,A
731,24-Jun-17,16:51:59,1,0,0,Red,A
732,24-Jun-17,16:51:59,1,0,0,Red,A
733,24-Jun-17,16:52:00,1,0,0,Red,A
734,24-Jun-17,16:52:00,1,0,0,Red,A
735,24-Jun-17,16:52:00,1,0,0,Red,A
736,24-Jun-17,16:52:00,1,0,0,Red,A
737,24-Jun-17,16:52:01,1,0,0,Red,A
738,24-Jun-17,16:52:01,1,0,0,Red,A
739,24-Jun-17,16:52:01,1,0,0,Red,A
740,24-Jun-17,16:52:01,1,0,0,Red,A
741,24-Jun-17,16:52:01,1,0,0,Red,A
742,24-Jun-17,16:52:02,1,0,0,Red,A
743,24-Jun-17,16:52:02,1,0,0,Red,A
744,24-Jun-17,16:52:02,1,0,0,Red,A
745,24-Jun-17,16:52:02,1,0,0,Red,A
746,24-Jun-17,16:52:03,1,0,0,Red,A
747,24-Jun-17,16:52:03,1,0,0,Red,A
748,24-Jun-17,16:52:03,1,0,0,Red,A
749,24-Jun-17,16:52:03,1,0,0,Red,A
750,24-Jun-17,16:52:03,1,0,0,Red,A
751,24-Jun-17,16:52:03,1,0,0,Red,A
752,24-Jun-17,16:52:03,1,0,0,Red,A
753,24-Jun-17,16:52:04,1,0,0,Red,A
754,24-Jun-17,16:52:04,1,0,0,Red,A
755,24-Jun-17,16:52:04,1,0,0,Red,A
756,24-Jun-17,16:52:04,1,0,0,Red,A
757,24-Jun-17,16:52:05,1,0,0,Red,A
758,24-Jun-17,16:52:05,1,0,0,Red,A
759,24-Jun-17,16:52:05,1,0,0,Red,A
760,24-Jun-17,16:52:05,1,0,0,Red,A
761,24-Jun-17,16:52:05,1,0,0,Red,A
762,24-Jun-17,16:52:06,1,0,0,Red,A
763,24-Jun-17,16:52:06,1,0,0,Red,A
764,24-Jun-17,16:52:06,1,0,0,Red,A
765,24-Jun-17,16:52:06,1,0,0,Red,A
766,24-Jun-17,16:52:06,1,0,0,Red,A
767,24-Jun-17,16:52:06,1,0,0,Red,A
768,24-Jun-17,16:52:07,1,0,0,Red,A
769,24-Jun-17,16:52:07,1,0,0,Red,A
770,24-Jun-17,16:52:07,1,0,0,Red,A
771,24-Jun-17,16:52:07,1,0,0,Red,A
772,24-Jun-17,16:52:07,1,0,0,Red,A
773,24-Jun-17,16:52:08,1,0,0,Red,A
774,24-Jun-17,16:52:08,1,0,0,Red,A
775,24-Jun-17,16:52:08,1,0,0,Red,A
776,24-Jun-17,16:52:08,1,0,0,Red,A
777,24-Jun-17,16:52:09,1,0,0,Red,A
778,24-Jun-17,16:52:09,1,0,0,Red,A
779,24-Jun-17,16:52:09,1,0,0,Red,A
780,24-Jun-17,16:52:09,1,0,0,Red,A
781,24-Jun-17,16:52:09,1,0,0,Red,A
782,24-Jun-17,16:52:10,1,0,0,Red,A
783,24-Jun-17,16:52:10,1,0,0,Red,A
784,24-Jun-17,16:52:10,1,0,0,Red,A
785,24-Jun-17,16:52:10,1,0,0,Red,A
786,24-Jun-17,16:52:10,1,0,0,Red,A
787,24-Jun-17,16:52:10,1,0,0,Red,A
788,24-Jun-17,16:52:11,1,0,0,Red,A
789,24-Jun-17,16:52:11,1,0,0,Red,A
790,24-Jun-17,16:52:11,1,0,0,Red,A
791,24-Jun-17,16:52:11,1,0,0,Red,A
792,24-Jun-17,16:52:12,1,0,0,Red,A
793,24-Jun-17,16:52:12,1,0,0,Red,A
794,24-Jun-17,16:52:12,1,0,0,Red,A
795,24-Jun-17,16:52:12,1,0,0,Red,A
796,24-Jun-17,16:52:12,1,0,0,Red,A
797,24-Jun-17,16:52:13,1,0,0,Red,A
798,24-Jun-17,16:52:13,1,0,0,Red,A
799,24-Jun-17,16:52:13,1,0,0,Red,A
800,24-Jun-17,16:52:13,1,0,0,Red,A
801,24-Jun-17,16:52:13,1,0,0,Red,A
1027,24-Jun-17,16:52:58,1,0,0,Red,A
1028,24-Jun-17,16:52:59,1,0,0,Red,A
1029,24-Jun-17,16:52:59,1,0,0,Red,A
1030,24-Jun-17,16:52:59,1,0,0,Red,A
1031,24-Jun-17,16:52:59,1,0,0,Red,A
1032,24-Jun-17,16:53:00,1,0,0,Red,A
1033,24-Jun-17,16:53:00,1,0,0,Red,A
1034,24-Jun-17,16:53:00,1,0,0,Red,A
1035,24-Jun-17,16:53:00,1,0,0,Red,A
1036,24-Jun-17,16:53:00,1,0,0,Red,A
1037,24-Jun-17,16:53:01,1,0,0,Red,A
1038,24-Jun-17,16:53:01,1,0,0,Red,A
1039,24-Jun-17,16:53:01,1,0,0,Red,A
1040,24-Jun-17,16:53:01,1,0,0,Red,A
1041,24-Jun-17,16:53:01,1,0,0,Red,A
1042,24-Jun-17,16:53:01,1,0,0,Red,A
1043,24-Jun-17,16:53:01,1,0,0,Red,A
1044,24-Jun-17,16:53:02,1,0,0,Red,A
1045,24-Jun-17,16:53:02,1,0,0,Red,A
1046,24-Jun-17,16:53:02,1,0,0,Red,A
1047,24-Jun-17,16:53:02,1,0,0,Red,A
1048,24-Jun-17,16:53:02,1,0,0,Red,A
1049,24-Jun-17,16:53:03,1,0,0,Red,A
1050,24-Jun-17,16:53:03,1,0,0,Red,A
1051,24-Jun-17,16:53:03,1,0,0,Red,A
1052,24-Jun-17,16:53:03,1,0,0,Red,A
1053,24-Jun-17,16:53:04,1,0,0,Red,A
1054,24-Jun-17,16:53:04,1,0,0,Red,A
1055,24-Jun-17,16:53:04,1,0,0,Red,A
1056,24-Jun-17,16:53:04,1,0,0,Red,A
1057,24-Jun-17,16:53:04,1,0,0,Red,A
1058,24-Jun-17,16:53:05,1,0,0,Red,A
1059,24-Jun-17,16:53:05,1,0,0,Red,A
1060,24-Jun-17,16:53:05,1,0,0,Red,A
1061,24-Jun-17,16:53:05,1,0,0,Red,A
1062,24-Jun-17,16:53:05,1,0,0,Red,A
1063,24-Jun-17,16:53:05,1,0,0,Red,A
1064,24-Jun-17,16:53:06,1,0,0,Red,A
1065,24-Jun-17,16:53:06,1,0,0,Red,A
1066,24-Jun-17,16:53:06,1,0,0,Red,A
1067,24-Jun-17,16:53:06,1,0,0,Red,A
1068,24-Jun-17,16:53:06,1,0,0,Red,A
1069,24-Jun-17,16:53:07,1,0,0,Red,A
1070,24-Jun-17,16:53:07,1,0,0,Red,A
1071,24-Jun-17,16:53:07,1,0,0,Red,A
1072,24-Jun-17,16:53:07,1,0,0,Red,A
1073,24-Jun-17,16:53:08,1,0,0,Red,A
1074,24-Jun-17,16:53:08,1,0,0,Red,A
1075,24-Jun-17,16:53:08,1,0,0,Red,A
1076,24-Jun-17,16:53:08,1,0,0,Red,A
1077,24-Jun-17,16:53:08,1,0,0,Red,A
1078,24-Jun-17,16:53:09,1,0,0,Red,A
1079,24-Jun-17,16:53:09,1,0,0,Red,A
1080,24-Jun-17,16:53:09,1,0,0,Red,A
1081,24-Jun-17,16:53:09,1,0,0,Red,A
1082,24-Jun-17,16:53:09,1,0,0,Red,A
1083,24-Jun-17,16:53:09,1,0,0,Red,A
1084,24-Jun-17,16:53:10,1,0,0,Red,A
1085,24-Jun-17,16:53:10,1,0,0,Red,A
1086,24-Jun-17,16:53:10,1,0,0,Red,A
1087,24-Jun-17,16:53:10,1,0,0,Red,A
1088,24-Jun-17,16:53:11,1,0,0,Red,A
1089,24-Jun-17,16:53:11,1,0,0,Red,A
1090,24-Jun-17,16:53:11,1,0,0,Red,A
1091,24-Jun-17,16:53:11,1,0,0,Red,A
1092,24-Jun-17,16:53:11,1,0,0,Red,A
1093,24-Jun-17,16:53:12,1,0,0,Red,A
1094,24-Jun-17,16:53:12,1,0,0,Red,A
1095,24-Jun-17,16:53:12,1,0,0,Red,A
1096,24-Jun-17,16:53:12,1,0,0,Red,A
1097,24-Jun-17,16:53:13,1,0,0,Red,A
1098,24-Jun-17,16:53:13,1,0,0,Red,A
1099,24-Jun-17,16:53:13,1,0,0,Red,A
1100,24-Jun-17,16:53:13,1,0,0,Red,A
1101,24-Jun-17,16:53:13,1,0,0,Red,A
1327,24-Jun-17,16:53:59,1,0,0,Red,A
1328,24-Jun-17,16:53:59,1,0,0,Red,A
1329,24-Jun-17,16:53:59,1,0,0,Red,A
1330,24-Jun-17,16:53:59,1,0,0,Red,A
1331,24-Jun-17,16:53:59,1,0,0,Red,A
1332,24-Jun-17,16:53:59,1,0,0,Red,A
1333,24-Jun-17,16:53:59,1,0,0,Red,A
1334,24-Jun-17,16:54:00,1,0,0,Red,A
1335,24-Jun-17,16:54:00,1,0,0,Red,A
1336,24-Jun-17,16:54:00,1,0,0,Red,A
1337,24-Jun-17,16:54:00,1,0,0,Red,A
1338,24-Jun-17,16:54:00,1,0,0,Red,A
1339,24-Jun-17,16:54:01,1,0,0,Red,A
1340,24-Jun-17,16:54:01,1,0,0,Red,A
1341,24-Jun-17,16:54:01,1,0,0,Red,A
1342,24-Jun-17,16:54:01,1,0,0,Red,A
1343,24-Jun-17,16:54:02,1,0,0,Red,A
1344,24-Jun-17,16:54:02,1,0,0,Red,A
1345,24-Jun-17,16:54:02,1,0,0,Red,A
1346,24-Jun-17,16:54:02,1,0,0,Red,A
1347,24-Jun-17,16:54:03,1,0,0,Red,A
1348,24-Jun-17,16:54:03,1,0,0,Red,A
1349,24-Jun-17,16:54:03,1,0,0,Red,A
1350,24-Jun-17,16:54:03,1,0,0,Red,A
1351,24-Jun-17,16:54:03,1,0,0,Red,A
1352,24-Jun-17,16:54:03,1,0,0,Red,A
1353,24-Jun-17,16:54:03,1,0,0,Red,A
1354,24-Jun-17,16:54:04,1,0,0,Red,A
1355,24-Jun-17,16:54:04,1,0,0,Red,A
1356,24-Jun-17,16:54:04,1,0,0,Red,A
1357,24-Jun-17,16:54:04,1,0,0,Red,A
1358,24-Jun-17,16:54:05,1,0,0,Red,A
1359,24-Jun-17,16:54:05,1,0,0,Red,A
1360,24-Jun-17,16:54:05,1,0,0,Red,A
1361,24-Jun-17,16:54:05,1,0,0,Red,A
1362,24-Jun-17,16:54:05,1,0,0,Red,A
1363,24-Jun-17,16:54:06,1,0,0,Red,A
1364,24-Jun-17,16:54:06,1,0,0,Red,A
1365,24-Jun-17,16:54:06,1,0,0,Red,A
1366,24-Jun-17,16:54:06,1,0,0,Red,A
1367,24-Jun-17,16:54:07,1,0,0,Red,A
1368,24-Jun-17,16:54:07,1,0,0,Red,A
1369,24-Jun-17,16:54:07,1,0,0,Red,A
1370,24-Jun-17,16:54:07,1,0,0,Red,A
1371,24-Jun-17,16:54:07,1,0,0,Red,A
1372,24-Jun-17,16:54:07,1,0,0,Red,A
1373,24-Jun-17,16:54:07,1,0,0,Red,A
1374,24-Jun-17,16:54:08,1,0,0,Red,A
1375,24-Jun-17,16:54:08,1,0,0,Red,A
1376,24-Jun-17,16:54:08,1,0,0,Red,A
1377,24-Jun-17,16:54:08,1,0,0,Red,A
1378,24-Jun-17,16:54:09,1,0,0,Red,A
1379,24-Jun-17,16:54:09,1,0,0,Red,A
1380,24-Jun-17,16:54:09,1,0,0,Red,A
1381,24-Jun-17,16:54:09,1,0,0,Red,A
1382,24-Jun-17,16:54:09,1,0,0,Red,A
1383,24-Jun-17,16:54:10,1,0,0,Red,A
1384,24-Jun-17,16:54:10,1,0,0,Red,A
1385,24-Jun-17,16:54:10,1,0,0,Red,A
1386,24-Jun-17,16:54:10,1,0,0,Red,A
1387,24-Jun-17,16:54:10,1,0,0,Red,A
1388,24-Jun-17,16:54:10,1,0,0,Red,A
1389,24-Jun-17,16:54:11,1,0,0,Red,A
1390,24-Jun-17,16:54:11,1,0,0,Red,A
1391,24-Jun-17,16:54:11,1,0,0,Red,A
1392,24-Jun-17,16:54:11,1,0,0,Red,A
1393,24-Jun-17,16:54:11,1,0,0,Red,A
1394,24-Jun-17,16:54:12,1,0,0,Red,A
1395,24-Jun-17,16:54:12,1,0,0,Red,A
1396,24-Jun-17,16:54:12,1,0,0,Red,A
1397,24-Jun-17,16:54:12,1,0,0,Red,A
1398,24-Jun-17,16:54:13,1,0,0,Red,A
1399,24-Jun-17,16:54:13,1,0,0,Red,A
1400,24-Jun-17,16:54:13,1,0,0,Red,A
1401,24-Jun-17,16:54:13,1,0,0,Red,A
1627,24-Jun-17,16:54:58,1,0,0,Red,A
1628,24-Jun-17,16:54:58,1,0,0,Red,A
1629,24-Jun-17,16:54:59,1,0,0,Red,A
1630,24-Jun-17,16:54:59,1,0,0,Red,A
1631,24-Jun-17,16:54:59,1,0,0,Red,A
1632,24-Jun-17,16:54:59,1,0,0,Red,A
1633,24-Jun-17,16:54:59,1,0,0,Red,A
1634,24-Jun-17,16:55:00,1,0,0,Red,A
1635,24-Jun-17,16:55:00,1,0,0,Red,A
1636,24-Jun-17,16:55:00,1,0,0,Red,A
1637,24-Jun-17,16:55:00,1,0,0,Red,A
1638,24-Jun-17,16:55:01,1,0,0,Red,A
1639,24-Jun-17,16:55:01,1,0,0,Red,A
1640,24-Jun-17,16:55:01,1,0,0,Red,A
1641,24-Jun-17,16:55:01,1,0,0,Red,A
1642,24-Jun-17,16:55:02,1,0,0,Red,A
1643,24-Jun-17,16:55:02,1,0,0,Red,A
1644,24-Jun-17,16:55:02,1,0,0,Red,A
1645,24-Jun-17,16:55:02,1,0,0,Red,A
1646,24-Jun-17,16:55:02,1,0,0,Red,A
1647,24-Jun-17,16:55:02,1,0,0,Red,A
1648,24-Jun-17,16:55:02,1,0,0,Red,A
1649,24-Jun-17,16:55:03,1,0,0,Red,A
1650,24-Jun-17,16:55:03,1,0,0,Red,A
1651,24-Jun-17,16:55:03,1,0,0,Red,A
1652,24-Jun-17,16:55:03,1,0,0,Red,A
1653,24-Jun-17,16:55:04,1,0,0,Red,A
1654,24-Jun-17,16:55:04,1,0,0,Red,A
1655,24-Jun-17,16:55:04,1,0,0,Red,A
1656,24-Jun-17,16:55:04,1,0,0,Red,A
1657,24-Jun-17,16:55:04,1,0,0,Red,A
1658,24-Jun-17,16:55:05,1,0,0,Red,A
1659,24-Jun-17,16:55:05,1,0,0,Red,A
1660,24-Jun-17,16:55:05,1,0,0,Red,A
1661,24-Jun-17,16:55:05,1,0,0,Red,A
1662,24-Jun-17,16:55:06,1,0,0,Red,A
1663,24-Jun-17,16:55:06,1,0,0,Red,A
1664,24-Jun-17,16:55:06,1,0,0,Red,A
1665,24-Jun-17,16:55:06,1,0,0,Red,A
1666,24-Jun-17,16:55:06,1,0,0,Red,A
1667,24-Jun-17,16:55:06,1,0,0,Red,A
1668,24-Jun-17,16:55:06,1,0,0,Red,A
1669,24-Jun-17,16:55:07,1,0,0,Red,A
1670,24-Jun-17,16:55:07,1,0,0,Red,A
1671,24-Jun-17,16:55:07,1,0,0,Red,A
1672,24-Jun-17,16:55:07,1,0,0,Red,A
1673,24-Jun-17,16:55:08,1,0,0,Red,A
1674,24-Jun-17,16:55:08,1,0,0,Red,A
1675,24-Jun-17,16:55:08,1,0,0,Red,A
1676,24-Jun-17,16:55:08,1,0,0,Red,A
1677,24-Jun-17,16:55:08,1,0,0,Red,A
1678,24-Jun-17,16:55:09,1,0,0,Red,A
1679,24-Jun-17,16:55:09,1,0,0,Red,A
1680,24-Jun-17,16:55:09,1,0,0,Red,A
1681,24-Jun-17,16:55:09,1,0,0,Red,A
1682,24-Jun-17,16:55:10,1,0,0,Red,A
1683,24-Jun-17,16:55:10,1,0,0,Red,A
1684,24-Jun-17,16:55:10,1,0,0,Red,A
1685,24-Jun-17,16:55:10,1,0,0,Red,A
1686,24-Jun-17,16:55:10,1,0,0,Red,A
1687,24-Jun-17,16:55:10,1,0,0,Red,A
1688,24-Jun-17,16:55:10,1,0,0,Red,A
1689,24-Jun-17,16:55:11,1,0,0,Red,A
1690,24-Jun-17,16:55:11,1,0,0,Red,A
1691,24-Jun-17,16:55:11,1,0,0,Red,A
1692,24-Jun-17,16:55:11,1,0,0,Red,A
1693,24-Jun-17,16:55:12,1,0,0,Red,A
1694,24-Jun-17,16:55:12,1,0,0,Red,A
1695,24-Jun-17,16:55:12,1,0,0,Red,A
1696,24-Jun-17,16:55:12,1,0,0,Red,A
1697,24-Jun-17,16:55:12,1,0,0,Red,A
1698,24-Jun-17,16:55:13,1,0,0,Red,A
1699,24-Jun-17,16:55:13,1,0,0,Red,A
1700,24-Jun-17,16:55:13,1,0,0,Red,A
1701,24-Jun-17,16:55:13,1,0,0,Red,A
1927,24-Jun-17,16:55:58,1,0,0,Red,A
1928,24-Jun-17,16:55:58,1,0,0,Red,A
1929,24-Jun-17,16:55:59,1,0,0,Red,A
1930,24-Jun-17,16:55:59,1,0,0,Red,A
1931,24-Jun-17,16:55:59,1,0,0,Red,A
1932,24-Jun-17,16:55:59,1,0,0,Red,A
1933,24-Jun-17,16:56:00,1,0,0,Red,A
1934,24-Jun-17,16:56:00,1,0,0,Red,A
1935,24-Jun-17,16:56:00,1,0,0,Red,A
1936,24-Jun-17,16:56:00,1,0,0,Red,A
