,Date,Time,Aspect 0 of Phase C  State,Aspect 1 of Phase C  State,Aspect 2 of Phase C  State,Result,Phase
761,03-Jun-17,10:11:00,0,0,1,3,C
762,03-Jun-17,10:11:00,0,0,1,3,C
763,03-Jun-17,10:11:00,0,0,1,3,C
764,03-Jun-17,10:11:01,0,0,1,3,C
765,03-Jun-17,10:11:01,0,0,1,3,C
766,03-Jun-17,10:11:01,0,0,1,3,C
767,03-Jun-17,10:11:01,0,0,1,3,C
768,03-Jun-17,10:11:02,0,0,1,3,C
769,03-Jun-17,10:11:02,0,0,1,3,C
770,03-Jun-17,10:11:02,0,0,1,3,C
771,03-Jun-17,10:11:02,0,0,1,3,C
772,03-Jun-17,10:11:03,0,0,1,3,C
773,03-Jun-17,10:11:03,0,0,1,3,C
774,03-Jun-17,10:11:03,0,0,1,3,C
775,03-Jun-17,10:11:03,0,0,1,3,C
776,03-Jun-17,10:11:03,0,0,1,3,C
777,03-Jun-17,10:11:03,0,0,1,3,C
778,03-Jun-17,10:11:03,0,0,1,3,C
779,03-Jun-17,10:11:04,0,0,1,3,C
780,03-Jun-17,10:11:04,0,0,1,3,C
781,03-Jun-17,10:11:04,0,0,1,3,C
1037,03-Jun-17,10:11:56,0,0,1,3,C
1038,03-Jun-17,10:11:56,0,0,1,3,C
1039,03-Jun-17,10:11:56,0,0,1,3,C
1040,03-Jun-17,10:11:56,0,0,1,3,C
1041,03-Jun-17,10:11:56,0,0,1,3,C
1042,03-Jun-17,10:11:56,0,0,1,3,C
1043,03-Jun-17,10:11:57,0,0,1,3,C
1044,03-Jun-17,10:11:57,0,0,1,3,C
1045,03-Jun-17,10:11:57,0,0,1,3,C
1046,03-Jun-17,10:11:57,0,0,1,3,C
1047,03-Jun-17,10:11:58,0,0,1,3,C
1048,03-Jun-17,10:11:58,0,0,1,3,C
1049,03-Jun-17,10:11:58,0,0,1,3,C
1050,03-Jun-17,10:11:58,0,0,1,3,C
1051,03-Jun-17,10:11:58,0,0,1,3,C
1052,03-Jun-17,10:11:58,0,0,1,3,C
1053,03-Jun-17,10:11:59,0,0,1,3,C
1054,03-Jun-17,10:11:59,0,0,1,3,C
1055,03-Jun-17,10:11:59,0,0,1,3,C
1056,03-Jun-17,10:11:59,0,0,1,3,C
1057,03-Jun-17,10:11:59,0,0,1,3,C
1058,03-Jun-17,10:12:00,0,0,1,3,C
1059,03-Jun-17,10:12:00,0,0,1,3,C
1060,03-Jun-17,10:12:00,0,0,1,3,C
1061,03-Jun-17,10:12:00,0,0,1,3,C
1062,03-Jun-17,10:12:00,0,0,1,3,C
1063,03-Jun-17,10:12:01,0,0,1,3,C
1064,03-Jun-17,10:12:01,0,0,1,3,C
1065,03-Jun-17,10:12:01,0,0,1,3,C
1066,03-Jun-17,10:12:01,0,0,1,3,C
1067,03-Jun-17,10:12:01,0,0,1,3,C
1068,03-Jun-17,10:12:01,0,0,1,3,C
1069,03-Jun-17,10:12:02,0,0,1,3,C
1070,03-Jun-17,10:12:02,0,0,1,3,C
1071,03-Jun-17,10:12:02,0,0,1,3,C
1072,03-Jun-17,10:12:02,0,0,1,3,C
1073,03-Jun-17,10:12:03,0,0,1,3,C
1074,03-Jun-17,10:12:03,0,0,1,3,C
1075,03-Jun-17,10:12:03,0,0,1,3,C
1076,03-Jun-17,10:12:03,0,0,1,3,C
1077,03-Jun-17,10:12:03,0,0,1,3,C
1078,03-Jun-17,10:12:03,0,0,1,3,C
1079,03-Jun-17,10:12:04,0,0,1,3,C
1080,03-Jun-17,10:12:04,0,0,1,3,C
1081,03-Jun-17,10:12:04,0,0,1,3,C
1337,03-Jun-17,10:12:55,0,0,1,3,C
1338,03-Jun-17,10:12:56,0,0,1,3,C
1339,03-Jun-17,10:12:56,0,0,1,3,C
1340,03-Jun-17,10:12:56,0,0,1,3,C
1341,03-Jun-17,10:12:56,0,0,1,3,C
1342,03-Jun-17,10:12:56,0,0,1,3,C
1343,03-Jun-17,10:12:57,0,0,1,3,C
1344,03-Jun-17,10:12:57,0,0,1,3,C
1345,03-Jun-17,10:12:57,0,0,1,3,C
1346,03-Jun-17,10:12:57,0,0,1,3,C
1347,03-Jun-17,10:12:58,0,0,1,3,C
1348,03-Jun-17,10:12:58,0,0,1,3,C
1349,03-Jun-17,10:12:58,0,0,1,3,C
1350,03-Jun-17,10:12:58,0,0,1,3,C
1351,03-Jun-17,10:12:58,0,0,1,3,C
1352,03-Jun-17,10:12:58,0,0,1,3,C
1353,03-Jun-17,10:12:59,0,0,1,3,C
1354,03-Jun-17,10:12:59,0,0,1,3,C
1355,03-Jun-17,10:12:59,0,0,1,3,C
1356,03-Jun-17,10:12:59,0,0,1,3,C
1357,03-Jun-17,10:13:00,0,0,1,3,C
1358,03-Jun-17,10:13:00,0,0,1,3,C
1359,03-Jun-17,10:13:00,0,0,1,3,C
1360,03-Jun-17,10:13:00,0,0,1,3,C
1361,03-Jun-17,10:13:00,0,0,1,3,C
1362,03-Jun-17,10:13:01,0,0,1,3,C
1363,03-Jun-17,10:13:01,0,0,1,3,C
1364,03-Jun-17,10:13:01,0,0,1,3,C
1365,03-Jun-17,10:13:01,0,0,1,3,C
1366,03-Jun-17,10:13:01,0,0,1,3,C
1367,03-Jun-17,10:13:01,0,0,1,3,C
1368,03-Jun-17,10:13:02,0,0,1,3,C
1369,03-Jun-17,10:13:02,0,0,1,3,C
1370,03-Jun-17,10:13:02,0,0,1,3,C
1371,03-Jun-17,10:13:02,0,0,1,3,C
1372,03-Jun-17,10:13:02,0,0,1,3,C
1373,03-Jun-17,10:13:03,0,0,1,3,C
1374,03-Jun-17,10:13:03,0,0,1,3,C
1375,03-Jun-17,10:13:03,0,0,1,3,C
1376,03-Jun-17,10:13:03,0,0,1,3,C
1377,03-Jun-17,10:13:04,0,0,1,3,C
1378,03-Jun-17,10:13:04,0,0,1,3,C
1379,03-Jun-17,10:13:04,0,0,1,3,C
1380,03-Jun-17,10:13:04,0,0,1,3,C
1381,03-Jun-17,10:13:04,0,0,1,3,C
1637,03-Jun-17,10:13:55,0,0,1,3,C
1638,03-Jun-17,10:13:56,0,0,1,3,C
1639,03-Jun-17,10:13:56,0,0,1,3,C
1640,03-Jun-17,10:13:56,0,0,1,3,C
1641,03-Jun-17,10:13:56,0,0,1,3,C
1642,03-Jun-17,10:13:57,0,0,1,3,C
1643,03-Jun-17,10:13:57,0,0,1,3,C
1644,03-Jun-17,10:13:57,0,0,1,3,C
1645,03-Jun-17,10:13:57,0,0,1,3,C
1646,03-Jun-17,10:13:58,0,0,1,3,C
1647,03-Jun-17,10:13:58,0,0,1,3,C
1648,03-Jun-17,10:13:58,0,0,1,3,C
1649,03-Jun-17,10:13:58,0,0,1,3,C
1650,03-Jun-17,10:13:58,0,0,1,3,C
1651,03-Jun-17,10:13:58,0,0,1,3,C
1652,03-Jun-17,10:13:59,0,0,1,3,C
1653,03-Jun-17,10:13:59,0,0,1,3,C
1654,03-Jun-17,10:13:59,0,0,1,3,C
1655,03-Jun-17,10:13:59,0,0,1,3,C
1656,03-Jun-17,10:14:00,0,0,1,3,C
1657,03-Jun-17,10:14:00,0,0,1,3,C
1658,03-Jun-17,10:14:00,0,0,1,3,C
1659,03-Jun-17,10:14:00,0,0,1,3,C
1660,03-Jun-17,10:14:00,0,0,1,3,C
1661,03-Jun-17,10:14:00,0,0,1,3,C
1662,03-Jun-17,10:14:00,0,0,1,3,C
1663,03-Jun-17,10:14:00,0,0,1,3,C
1664,03-Jun-17,10:14:01,0,0,1,3,C
1665,03-Jun-17,10:14:01,0,0,1,3,C
1666,03-Jun-17,10:14:01,0,0,1,3,C
1667,03-Jun-17,10:14:01,0,0,1,3,C
1668,03-Jun-17,10:14:02,0,0,1,3,C
1669,03-Jun-17,10:14:02,0,0,1,3,C
1670,03-Jun-17,10:14:02,0,0,1,3,C
1671,03-Jun-17,10:14:02,0,0,1,3,C
1672,03-Jun-17,10:14:02,0,0,1,3,C
1673,03-Jun-17,10:14:03,0,0,1,3,C
1674,03-Jun-17,10:14:03,0,0,1,3,C
1675,03-Jun-17,10:14:03,0,0,1,3,C
1676,03-Jun-17,10:14:03,0,0,1,3,C
1677,03-Jun-17,10:14:04,0,0,1,3,C
1678,03-Jun-17,10:14:04,0,0,1,3,C
1679,03-Jun-17,10:14:04,0,0,1,3,C
1680,03-Jun-17,10:14:04,0,0,1,3,C
1681,03-Jun-17,10:14:04,0,0,1,3,C
1937,03-Jun-17,10:14:56,0,0,1,3,C
1938,03-Jun-17,10:14:56,0,0,1,3,C
1939,03-Jun-17,10:14:56,0,0,1,3,C
1940,03-Jun-17,10:14:56,0,0,1,3,C
1941,03-Jun-17,10:14:57,0,0,1,3,C
1942,03-Jun-17,10:14:57,0,0,1,3,C
1943,03-Jun-17,10:14:57,0,0,1,3,C
1944,03-Jun-17,10:14:57,0,0,1,3,C
1945,03-Jun-17,10:14:57,0,0,1,3,C
1946,03-Jun-17,10:14:57,0,0,1,3,C
1947,03-Jun-17,10:14:58,0,0,1,3,C
1948,03-Jun-17,10:14:58,0,0,1,3,C
1949,03-Jun-17,10:14:58,0,0,1,3,C
1950,03-Jun-17,10:14:58,0,0,1,3,C
1951,03-Jun-17,10:14:58,0,0,1,3,C
1952,03-Jun-17,10:14:59,0,0,1,3,C
1953,03-Jun-17,10:14:59,0,0,1,3,C
1954,03-Jun-17,10:14:59,0,0,1,3,C
1955,03-Jun-17,10:14:59,0,0,1,3,C
1956,03-Jun-17,10:15:00,0,0,1,3,C
1957,03-Jun-17,10:15:00,0,0,1,3,C
1958,03-Jun-17,10:15:00,0,0,1,3,C
1959,03-Jun-17,10:15:00,0,0,1,3,C
1960,03-Jun-17,10:15:00,0,0,1,3,C
1961,03-Jun-17,10:15:00,0,0,1,3,C
1962,03-Jun-17,10:15:01,0,0,1,3,C
1963,03-Jun-17,10:15:01,0,0,1,3,C
1964,03-Jun-17,10:15:01,0,0,1,3,C
1965,03-Jun-17,10:15:01,0,0,1,3,C
1966,03-Jun-17,10:15:01,0,0,1,3,C
1967,03-Jun-17,10:15:01,0,0,1,3,C
1968,03-Jun-17,10:15:02,0,0,1,3,C
1969,03-Jun-17,10:15:02,0,0,1,3,C
1970,03-Jun-17,10:15:02,0,0,1,3,C
1971,03-Jun-17,10:15:02,0,0,1,3,C
1972,03-Jun-17,10:15:02,0,0,1,3,C
1973,03-Jun-17,10:15:03,0,0,1,3,C
1974,03-Jun-17,10:15:03,0,0,1,3,C
1975,03-Jun-17,10:15:03,0,0,1,3,C
1976,03-Jun-17,10:15:03,0,0,1,3,C
1977,03-Jun-17,10:15:03,0,0,1,3,C
1978,03-Jun-17,10:15:03,0,0,1,3,C
1979,03-Jun-17,10:15:04,0,0,1,3,C
1980,03-Jun-17,10:15:04,0,0,1,3,C
1981,03-Jun-17,10:15:04,0,0,1,3,C
2237,03-Jun-17,10:15:56,0,0,1,3,C
2238,03-Jun-17,10:15:56,0,0,1,3,C
2239,03-Jun-17,10:15:56,0,0,1,3,C
2240,03-Jun-17,10:15:56,0,0,1,3,C
2241,03-Jun-17,10:15:56,0,0,1,3,C
2242,03-Jun-17,10:15:56,0,0,1,3,C
2243,03-Jun-17,10:15:57,0,0,1,3,C
2244,03-Jun-17,10:15:57,0,0,1,3,C
2245,03-Jun-17,10:15:57,0,0,1,3,C
2246,03-Jun-17,10:15:57,0,0,1,3,C
2247,03-Jun-17,10:15:58,0,0,1,3,C
2248,03-Jun-17,10:15:58,0,0,1,3,C
2249,03-Jun-17,10:15:58,0,0,1,3,C
2250,03-Jun-17,10:15:58,0,0,1,3,C
2251,03-Jun-17,10:15:58,0,0,1,3,C
2252,03-Jun-17,10:15:59,0,0,1,3,C
2253,03-Jun-17,10:15:59,0,0,1,3,C
2254,03-Jun-17,10:15:59,0,0,1,3,C
2255,03-Jun-17,10:15:59,0,0,1,3,C
2256,03-Jun-17,10:16:00,0,0,1,3,C
2257,03-Jun-17,10:16:00,0,0,1,3,C
2258,03-Jun-17,10:16:00,0,0,1,3,C
2259,03-Jun-17,10:16:00,0,0,1,3,C
2260,03-Jun-17,10:16:00,0,0,1,3,C
2261,03-Jun-17,10:16:00,0,0,1,3,C
2262,03-Jun-17,10:16:00,0,0,1,3,C
2263,03-Jun-17,10:16:00,0,0,1,3,C
2264,03-Jun-17,10:16:01,0,0,1,3,C
2265,03-Jun-17,10:16:01,0,0,1,3,C
2266,03-Jun-17,10:16:01,0,0,1,3,C
2267,03-Jun-17,10:16:01,0,0,1,3,C
2268,03-Jun-17,10:16:01,0,0,1,3,C
2269,03-Jun-17,10:16:02,0,0,1,3,C
2270,03-Jun-17,10:16:02,0,0,1,3,C
2271,03-Jun-17,10:16:02,0,0,1,3,C
2272,03-Jun-17,10:16:02,0,0,1,3,C
2273,03-Jun-17,10:16:03,0,0,1,3,C
2274,03-Jun-17,10:16:03,0,0,1,3,C
2275,03-Jun-17,10:16:03,0,0,1,3,C
2276,03-Jun-17,10:16:03,0,0,1,3,C
2277,03-Jun-17,10:16:03,0,0,1,3,C
2278,03-Jun-17,10:16:04,0,0,1,3,C
2279,03-Jun-17,10:16:04,0,0,1,3,C
2280,03-Jun-17,10:16:04,0,0,1,3,C
2281,03-Jun-17,10:16:04,0,0,1,3,C
2537,03-Jun-17,10:16:55,0,0,1,3,C
2538,03-Jun-17,10:16:56,0,0,1,3,C
2539,03-Jun-17,10:16:56,0,0,1,3,C
2540,03-Jun-17,10:16:56,0,0,1,3,C
2541,03-Jun-17,10:16:56,0,0,1,3,C
2542,03-Jun-17,10:16:56,0,0,1,3,C
2543,03-Jun-17,10:16:57,0,0,1,3,C
2544,03-Jun-17,10:16:57,0,0,1,3,C
2545,03-Jun-17,10:16:57,0,0,1,3,C
2546,03-Jun-17,10:16:57,0,0,1,3,C
2547,03-Jun-17,10:16:58,0,0,1,3,C
2548,03-Jun-17,10:16:58,0,0,1,3,C
2549,03-Jun-17,10:16:58,0,0,1,3,C
2550,03-Jun-17,10:16:58,0,0,1,3,C
2551,03-Jun-17,10:16:58,0,0,1,3,C
2552,03-Jun-17,10:16:58,0,0,1,3,C
2553,03-Jun-17,10:16:58,0,0,1,3,C
2554,03-Jun-17,10:16:59,0,0,1,3,C
2555,03-Jun-17,10:16:59,0,0,1,3,C
2556,03-Jun-17,10:16:59,0,0,1,3,C
2557,03-Jun-17,10:16:59,0,0,1,3,C
2558,03-Jun-17,10:17:00,0,0,1,3,C
2559,03-Jun-17,10:17:00,0,0,1,3,C
2560,03-Jun-17,10:17:00,0,0,1,3,C
2561,03-Jun-17,10:17:00,0,0,1,3,C
2562,03-Jun-17,10:17:00,0,0,1,3,C
2563,03-Jun-17,10:17:01,0,0,1,3,C
2564,03-Jun-17,10:17:01,0,0,1,3,C
2565,03-Jun-17,10:17:01,0,0,1,3,C
2566,03-Jun-17,10:17:01,0,0,1,3,C
2567,03-Jun-17,10:17:02,0,0,1,3,C
2568,03-Jun-17,10:17:02,0,0,1,3,C
2569,03-Jun-17,10:17:02,0,0,1,3,C
2570,03-Jun-17,10:17:02,0,0,1,3,C
2571,03-Jun-17,10:17:02,0,0,1,3,C
2572,03-Jun-17,10:17:02,0,0,1,3,C
2573,03-Jun-17,10:17:02,0,0,1,3,C
2574,03-Jun-17,10:17:03,0,0,1,3,C
2575,03-Jun-17,10:17:03,0,0,1,3,C
2576,03-Jun-17,10:17:03,0,0,1,3,C
2577,03-Jun-17,10:17:03,0,0,1,3,C
2578,03-Jun-17,10:17:04,0,0,1,3,C
2579,03-Jun-17,10:17:04,0,0,1,3,C
2580,03-Jun-17,10:17:04,0,0,1,3,C
2581,03-Jun-17,10:17:04,0,0,1,3,C
2837,03-Jun-17,10:17:55,0,0,1,3,C
2838,03-Jun-17,10:17:56,0,0,1,3,C
2839,03-Jun-17,10:17:56,0,0,1,3,C
2840,03-Jun-17,10:17:56,0,0,1,3,C
2841,03-Jun-17,10:17:56,0,0,1,3,C
2842,03-Jun-17,10:17:56,0,0,1,3,C
2843,03-Jun-17,10:17:57,0,0,1,3,C
2844,03-Jun-17,10:17:57,0,0,1,3,C
2845,03-Jun-17,10:17:57,0,0,1,3,C
2846,03-Jun-17,10:17:57,0,0,1,3,C
2847,03-Jun-17,10:17:58,0,0,1,3,C
2848,03-Jun-17,10:17:58,0,0,1,3,C
2849,03-Jun-17,10:17:58,0,0,1,3,C
2850,03-Jun-17,10:17:58,0,0,1,3,C
2851,03-Jun-17,10:17:58,0,0,1,3,C
2852,03-Jun-17,10:17:58,0,0,1,3,C
2853,03-Jun-17,10:17:59,0,0,1,3,C
2854,03-Jun-17,10:17:59,0,0,1,3,C
2855,03-Jun-17,10:17:59,0,0,1,3,C
2856,03-Jun-17,10:17:59,0,0,1,3,C
2857,03-Jun-17,10:18:00,0,0,1,3,C
2858,03-Jun-17,10:18:00,0,0,1,3,C
2859,03-Jun-17,10:18:00,0,0,1,3,C
2860,03-Jun-17,10:18:00,0,0,1,3,C
2861,03-Jun-17,10:18:00,0,0,1,3,C
2862,03-Jun-17,10:18:01,0,0,1,3,C
2863,03-Jun-17,10:18:01,0,0,1,3,C
2864,03-Jun-17,10:18:01,0,0,1,3,C
2865,03-Jun-17,10:18:01,0,0,1,3,C
2866,03-Jun-17,10:18:01,0,0,1,3,C
2867,03-Jun-17,10:18:01,0,0,1,3,C
2868,03-Jun-17,10:18:01,0,0,1,3,C
2869,03-Jun-17,10:18:02,0,0,1,3,C
2870,03-Jun-17,10:18:02,0,0,1,3,C
2871,03-Jun-17,10:18:02,0,0,1,3,C
2872,03-Jun-17,10:18:02,0,0,1,3,C
2873,03-Jun-17,10:18:03,0,0,1,3,C
2874,03-Jun-17,10:18:03,0,0,1,3,C
2875,03-Jun-17,10:18:03,0,0,1,3,C
2876,03-Jun-17,10:18:03,0,0,1,3,C
2877,03-Jun-17,10:18:03,0,0,1,3,C
2878,03-Jun-17,10:18:04,0,0,1,3,C
2879,03-Jun-17,10:18:04,0,0,1,3,C
2880,03-Jun-17,10:18:04,0,0,1,3,C
2881,03-Jun-17,10:18:04,0,0,1,3,C
3137,03-Jun-17,10:18:56,0,0,1,3,C
3138,03-Jun-17,10:18:56,0,0,1,3,C
3139,03-Jun-17,10:18:56,0,0,1,3,C
3140,03-Jun-17,10:18:56,0,0,1,3,C
3141,03-Jun-17,10:18:56,0,0,1,3,C
3142,03-Jun-17,10:18:56,0,0,1,3,C
3143,03-Jun-17,10:18:57,0,0,1,3,C
3144,03-Jun-17,10:18:57,0,0,1,3,C
3145,03-Jun-17,10:18:57,0,0,1,3,C
3146,03-Jun-17,10:18:57,0,0,1,3,C
3147,03-Jun-17,10:18:57,0,0,1,3,C
3148,03-Jun-17,10:18:58,0,0,1,3,C
3149,03-Jun-17,10:18:58,0,0,1,3,C
3150,03-Jun-17,10:18:58,0,0,1,3,C
3151,03-Jun-17,10:18:58,0,0,1,3,C
3152,03-Jun-17,10:18:59,0,0,1,3,C
3153,03-Jun-17,10:18:59,0,0,1,3,C
3154,03-Jun-17,10:18:59,0,0,1,3,C
3155,03-Jun-17,10:18:59,0,0,1,3,C
3156,03-Jun-17,10:18:59,0,0,1,3,C
3157,03-Jun-17,10:19:00,0,0,1,3,C
3158,03-Jun-17,10:19:00,0,0,1,3,C
3159,03-Jun-17,10:19:00,0,0,1,3,C
3160,03-Jun-17,10:19:00,0,0,1,3,C
3161,03-Jun-17,10:19:00,0,0,1,3,C
3162,03-Jun-17,10:19:00,0,0,1,3,C
3163,03-Jun-17,10:19:00,0,0,1,3,C
3164,03-Jun-17,10:19:01,0,0,1,3,C
3165,03-Jun-17,10:19:01,0,0,1,3,C
3166,03-Jun-17,10:19:01,0,0,1,3,C
3167,03-Jun-17,10:19:01,0,0,1,3,C
3168,03-Jun-17,10:19:01,0,0,1,3,C
3169,03-Jun-17,10:19:02,0,0,1,3,C
3170,03-Jun-17,10:19:02,0,0,1,3,C
3171,03-Jun-17,10:19:02,0,0,1,3,C
3172,03-Jun-17,10:19:02,0,0,1,3,C
3173,03-Jun-17,10:19:03,0,0,1,3,C
3174,03-Jun-17,10:19:03,0,0,1,3,C
3175,03-Jun-17,10:19:03,0,0,1,3,C
3176,03-Jun-17,10:19:03,0,0,1,3,C
3177,03-Jun-17,10:19:03,0,0,1,3,C
3178,03-Jun-17,10:19:04,0,0,1,3,C
3179,03-Jun-17,10:19:04,0,0,1,3,C
3180,03-Jun-17,10:19:04,0,0,1,3,C
3181,03-Jun-17,10:19:04,0,0,1,3,C
3437,03-Jun-17,10:19:56,0,0,1,3,C
3438,03-Jun-17,10:19:56,0,0,1,3,C
3439,03-Jun-17,10:19:56,0,0,1,3,C
3440,03-Jun-17,10:19:56,0,0,1,3,C
3441,03-Jun-17,10:19:56,0,0,1,3,C
3442,03-Jun-17,10:19:56,0,0,1,3,C
3443,03-Jun-17,10:19:56,0,0,1,3,C
3444,03-Jun-17,10:19:57,0,0,1,3,C
3445,03-Jun-17,10:19:57,0,0,1,3,C
3446,03-Jun-17,10:19:57,0,0,1,3,C
3447,03-Jun-17,10:19:57,0,0,1,3,C
3448,03-Jun-17,10:19:58,0,0,1,3,C
3449,03-Jun-17,10:19:58,0,0,1,3,C
3450,03-Jun-17,10:19:58,0,0,1,3,C
3451,03-Jun-17,10:19:58,0,0,1,3,C
3452,03-Jun-17,10:19:58,0,0,1,3,C
3453,03-Jun-17,10:19:59,0,0,1,3,C
3454,03-Jun-17,10:19:59,0,0,1,3,C
3455,03-Jun-17,10:19:59,0,0,1,3,C
3456,03-Jun-17,10:19:59,0,0,1,3,C
3457,03-Jun-17,10:20:00,0,0,1,3,C
3458,03-Jun-17,10:20:00,0,0,1,3,C
3459,03-Jun-17,10:20:00,0,0,1,3,C
3460,03-Jun-17,10:20:00,0,0,1,3,C
3461,03-Jun-17,10:20:00,0,0,1,3,C
3462,03-Jun-17,10:20:00,0,0,1,3,C
3463,03-Jun-17,10:20:00,0,0,1,3,C
3464,03-Jun-17,10:20:01,0,0,1,3,C
3465,03-Jun-17,10:20:01,0,0,1,3,C
3466,03-Jun-17,10:20:01,0,0,1,3,C
3467,03-Jun-17,10:20:01,0,0,1,3,C
3468,03-Jun-17,10:20:02,0,0,1,3,C
3469,03-Jun-17,10:20:02,0,0,1,3,C
3470,03-Jun-17,10:20:02,0,0,1,3,C
3471,03-Jun-17,10:20:02,0,0,1,3,C
3472,03-Jun-17,10:20:02,0,0,1,3,C
3473,03-Jun-17,10:20:03,0,0,1,3,C
3474,03-Jun-17,10:20:03,0,0,1,3,C
3475,03-Jun-17,10:20:03,0,0,1,3,C
3476,03-Jun-17,10:20:03,0,0,1,3,C
3477,03-Jun-17,10:20:04,0,0,1,3,C
3478,03-Jun-17,10:20:04,0,0,1,3,C
3479,03-Jun-17,10:20:04,0,0,1,3,C
3480,03-Jun-17,10:20:04,0,0,1,3,C
3481,03-Jun-17,10:20:04,0,0,1,3,C
3737,03-Jun-17,10:20:56,0,0,1,3,C
3738,03-Jun-17,10:20:56,0,0,1,3,C
3739,03-Jun-17,10:20:56,0,0,1,3,C
3740,03-Jun-17,10:20:56,0,0,1,3,C
3741,03-Jun-17,10:20:56,0,0,1,3,C
3742,03-Jun-17,10:20:57,0,0,1,3,C
3743,03-Jun-17,10:20:57,0,0,1,3,C
3744,03-Jun-17,10:20:57,0,0,1,3,C
3745,03-Jun-17,10:20:57,0,0,1,3,C
3746,03-Jun-17,10:20:57,0,0,1,3,C
3747,03-Jun-17,10:20:57,0,0,1,3,C
3748,03-Jun-17,10:20:57,0,0,1,3,C
3749,03-Jun-17,10:20:58,0,0,1,3,C
3750,03-Jun-17,10:20:58,0,0,1,3,C
3751,03-Jun-17,10:20:58,0,0,1,3,C
3752,03-Jun-17,10:20:58,0,0,1,3,C
3753,03-Jun-17,10:20:59,0,0,1,3,C
3754,03-Jun-17,10:20:59,0,0,1,3,C
3755,03-Jun-17,10:20:59,0,0,1,3,C
3756,03-Jun-17,10:20:59,0,0,1,3,C
3757,03-Jun-17,10:21:00,0,0,1,3,C
3758,03-Jun-17,10:21:00,0,0,1,3,C
